"Product ID","Product Type",Code,Name,Brand,Description,"Cost Price","Retail Price","Sale Price","Calculated Price","Fixed Shipping Price","Free Shipping",Warranty,Weight,Width,Height,Depth,"Allow Purchases","Product Visible","Product Availability","Product Inventoried","Stock Level","Low Stock Level","Date Added","Date Modified","Category Details",Images,"Page Title","META Keywords","META Description","Product URL","Redirect Old URL?","Product Tax Code","Product Condition","Product Custom Fields"
100,P,2017A,"Strawberry Pink Super Lip Shine","Chatto Cosmetics","Super Lip Shines contain antioxidants, Vitamins A and E to protect the lips and provide superb moisture.  Application is easy, quick and even tasty, with ultra fruity smell.",0.00,0.00,0.00,9.50,0.0000,N,,1.5000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,27/09/2011,29/05/2017,"Category Name: Lips , Category Path: Lips |Category Name: MAKEUP, Category Path: MAKEUP|Category Name: Lip Gloss, Category Path: Lip Gloss","Product Image File: _WEBSITE__Lip_Gloss-Strawberry_Pink__01532.JPG, Product Image URL: http://www.chatto.com/product_images/f/169/_WEBSITE__Lip_Gloss-Strawberry_Pink__01532.JPG",,,,/strawberry-pink-super-lip-shine/,,,New,
101,P,2019,"Purple Plum Super Lip Shine","Chatto Cosmetics","Super Lip Shines contain antioxidants, Vitamins A and E to protect the lips and provide superb moisture.  Application is easy, quick and even tasty due to ultra fruity smell.",0.00,0.00,0.00,9.50,0.0000,N,,1.5000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,27/09/2011,29/05/2017,"Category Name: Lips , Category Path: Lips |Category Name: MAKEUP, Category Path: MAKEUP|Category Name: Lip Gloss, Category Path: Lip Gloss","Product Image File: _WEBSITE__Lip_Gloss-Plum__82494.JPG, Product Image URL: http://www.chatto.com/product_images/v/456/_WEBSITE__Lip_Gloss-Plum__82494.JPG",,,,/purple-plum-super-lip-shine/,,,New,
102,P,M104,"Lip Liner Pencils","Chatto Cosmetics","An overall long-lasting lip pencil that can be used as a lip liner or as an overall matte finish look.",0.00,0.00,0.00,6.50,0.0000,N,,1.0000,0.7500,13.0000,0.7500,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,27/09/2011,29/05/2017,"Category Name: Lips , Category Path: Lips |Category Name: MAKEUP, Category Path: MAKEUP|Category Name: Lip Liner, Category Path: Lip Liner","Product Image File: _Website__Lipliner__Final___38177.jpg, Product Image URL: http://www.chatto.com/product_images/p/863/_Website__Lipliner__Final___38177.jpg",,,,/lip-liner-pencils/,,,New,
103,P,2012B,"Blue Ice Finishing Eye Shadow","Chatto Cosmetics","Hypoallergenic, luxurious and long-wearing finish brushes on easily without streaking or need for blending. Ground-breaking technology combines coated metallic and pearl zed pigments to sweep the eye.",0.00,0.00,0.00,8.50,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,29/09/2011,29/05/2017,"Category Name: Eyes, Category Path: Eyes|Category Name: MAKEUP, Category Path: MAKEUP|Category Name: Eye Shadow, Category Path: Eye Shadow","Product Image File: _Website__Finishing_Blushes__55672.JPG, Product Image URL: http://www.chatto.com/product_images/s/966/_Website__Finishing_Blushes__55672.JPG",,,,/blue-ice-finishing-eye-shadow/,,,New,
104,P,1037,"Tri-Brows Medium Eye Shadow","Chatto Cosmetics","A single eye shadow blended into three coordinating shades of colors. Using these eye shadow tints with a brush applicator will help reduce the amount of time spent figuring out the right colors and shades to match your look. Wear dark in the crease area, medium tone on the lid, and light as a highlighter. Use to create and blend for a perfect result.",0.00,0.00,0.00,9.50,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,29/09/2011,29/05/2017,"Category Name: Eyes, Category Path: Eyes|Category Name: MAKEUP, Category Path: MAKEUP","Product Image File: _Website__Tri-Brows_Medium__63529.JPG, Product Image URL: http://www.chatto.com/product_images/l/382/_Website__Tri-Brows_Medium__63529.JPG",,,,/tri-brows-medium-eye-shadow/,,,New,
105,P,1049,"Collage Finishing Powders","Chatto Cosmetics","Collage Finishing Powder is made of lovely pastels of rose, lilac, mint, and cream to enhance your own natural skin tones and create a radiant glow.  Using this variety of Mosaic Perfecting Powders will give the skin an overall amazing glow and a long-lasting finish.  Apply over foundation or onto bare skin. Use throughout the day for quick touch-ups. Hypoallergenic.   Hypoallergenic  |  Fragrance-Free",0.00,0.00,0.00,12.00,0.0000,N,,3.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,30/09/2011,29/05/2017,"Category Name: Face, Category Path: Face|Category Name: MAKEUP, Category Path: MAKEUP|Category Name: Face Powder, Category Path: Face Powder","Product Image File: _WEBSITE__Collage_Finishing_Powder__Final___64631.jpg, Product Image URL: http://www.chatto.com/product_images/h/737/_WEBSITE__Collage_Finishing_Powder__Final___64631.jpg",,,,/collage-finishing-powders/,,,New,
106,P,1047,"Mosaic Blushing Face Powder","Chatto Cosmetics","The Mosaic Blushing Powder, with its rich shades of ivory, beige, cream and mocha, creates a natural tone that warms and enhances skin.  Apply over foundation or onto bare skin. Use throughout the day for quick touch-ups. Hypoallergenic. Using this variety of Mosaic Perfecting Powders will give the skin an overall amazing glow and a long-lasting finish.    Hypoallergenic  |  Fragrance-Free",0.00,0.00,0.00,12.00,0.0000,N,,3.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,30/09/2011,29/05/2017,"Category Name: Face, Category Path: Face|Category Name: MAKEUP, Category Path: MAKEUP|Category Name: Face Powder, Category Path: Face Powder","Product Image File: _WEBSITE__Mosaic_Blushing_Powder__Final___54352.JPG, Product Image URL: http://www.chatto.com/product_images/a/619/_WEBSITE__Mosaic_Blushing_Powder__Final___54352.JPG",,,,/mosaic-blushing-face-powder/,,,New,
107,P,1037A,"Tri-Brows Light Shadow","Chatto Cosmetics","A single eye shadow blended into three coordinating shades of colors. Using these eye shadow tints with a brush applicator will help cut down the amount of time spent figuring out the right colors and shades to match your look. Wear dark in the crease area, medium tone on the lid, and light as a highlighter. Use to create and blend for a perfect result.",0.00,0.00,0.00,9.50,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,03/10/2011,29/05/2017,"Category Name: Eyes, Category Path: Eyes|Category Name: MAKEUP, Category Path: MAKEUP|Category Name: Eye Shadow, Category Path: Eye Shadow","Product Image File: _WEBSITE__Tri-brow_Light__55765.JPG, Product Image URL: http://www.chatto.com/product_images/p/751/_WEBSITE__Tri-brow_Light__55765.JPG",,,,/tri-brows-light-shadow/,,,New,
108,P,1055,"Perfection Protection Moisture Tint SPF-15","Chatto Cosmetics","This light weight ""sheer foundation"" provides protection with just a hint of coverage. Infuses with free radical scavengers while hydrating botanical ingredients replenish and revitalize the skin.    Product Uses:  Use Perfect Protection Moisture Tint SPF-15 as a replacement for makeup or along with it to give a healthier, more even skin tone to your face.",0.00,0.00,0.00,19.99,0.0000,N,,1.3000,0.0000,0.0000,0.0000,Y,N,"Usually Ships in Less Than 24 Hours",Y,0,0,17/10/2011,29/05/2017,"Category Name: Face, Category Path: Face|Category Name: MAKEUP, Category Path: MAKEUP","Product Image File: _Website_Protection_Tint_SPF-15___48229.jpg, Product Image URL: http://www.chatto.com/product_images/o/441/_Website_Protection_Tint_SPF-15___48229.jpg",,,,/perfection-protection-moisture-tint-spf-15/,,,New,
109,P,2039,"Natural Handcrafted Beeswax Candle","Chatto's Oassis","Handcrafted for superior quality, these natural candles are made from the finest candle material - beeswax.  With the light honey aroma of pure beeswax to the advanced burning quality, a candle like this can only come from nature. Please Enjoy!",0.00,0.00,0.00,26.99,0.0000,N,"Organic Beeswax",20.0000,10.0000,10.0000,10.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,17/10/2011,29/05/2017,"Category Name: Chatto Oassis™, Category Path: Chatto Oassis™|Category Name: Candles, Category Path: Candles|Category Name: Bath, Category Path: Bath","Product Image File: _Website__Candles__Final__#2__79139.JPG, Product Image URL: http://www.chatto.com/product_images/i/567/_Website__Candles__Final__#2__79139.JPG",,,,/natural-handcrafted-beeswax-candle/,,,New,
110,P,2038,"Brown Sugar Natural Body Scrub","Chatto's Oassis","Ideal for weekly treatment, this natural scrub not only removes unwanted cellular debris, leaving skin healthier, but nourishes and softens instantly. Scrub helps whisk away surface cell build-up giving skin a softer more youthful appearance.  Added Fruit Extracts (mixed fruit acids) with specific essential oils further treat skin to natural conditioning and softening agents. Ideal for all skin types.   Nothing comes close to the ancient healing properties of Chatto's unsurpassed products.",0.00,0.00,0.00,65.00,0.0000,N,,40.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,17/10/2011,29/05/2017,"Category Name: Chatto Oassis™, Category Path: Chatto Oassis™|Category Name: Scrubs, Category Path: Scrubs|Category Name: Bath, Category Path: Bath","Product Image File: Natural_Brown_Sugar_Body_Scrub__55298.jpg, Product Image URL: http://www.chatto.com/product_images/p/636/Natural_Brown_Sugar_Body_Scrub__55298.jpg",,,,/brown-sugar-natural-body-scrub/,,,New,
111,P,2037,"Natural Peppermint Sugar Body Scrub","Chatto's Oassis","Ideal for weekly treatment, this unique scrub not only removes unwanted cellular debris, leaving skin healthier, but nourishes and softens instantly. Scrub formulation helps whisk away surface cell build-up for a softer more youthful complexion. Added essential oils further treat skin to natural conditioning and softening agents. Ideal for all skin types   Nothing comes close to the ancient healing properties of Chatto's unsurpassed products.",0.00,0.00,0.00,35.00,0.0000,N,,40.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,17/10/2011,29/05/2017,"Category Name: Chatto Oassis™, Category Path: Chatto Oassis™|Category Name: Scrubs, Category Path: Scrubs|Category Name: Bath, Category Path: Bath","Product Image File: Natural_Peppermint_Sugar_Body_Scrub__75141.jpg, Product Image URL: http://www.chatto.com/product_images/q/719/Natural_Peppermint_Sugar_Body_Scrub__75141.jpg",,,,/natural-peppermint-sugar-body-scrub/,,,New,
112,P,2030,"Pure Atlantic Sea Bath Salt","Chatto's Oassis","Pure Sea Salt collected from the Atlantic Ocean gives you the fresh feeling of bathing in the sea. Benefits of pure sea salts are relaxation, improved circulation, weight loss, muscle spasms and more. Excellent for bathing, potpourri and aromatherapy.",0.00,0.00,0.00,18.99,0.0000,N,"Sea Salt",10.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,17/10/2011,29/05/2017,"Category Name: Chatto Oassis™, Category Path: Chatto Oassis™|Category Name: Bath Salts, Category Path: Bath Salts|Category Name: Bath, Category Path: Bath","Product Image File: _Website__Atlantic_Bath_Salts__FINAL___43862.JPG, Product Image URL: http://www.chatto.com/product_images/v/834/_Website__Atlantic_Bath_Salts__FINAL___43862.JPG",,,,/pure-atlantic-sea-bath-salt/,,,New,"""For Best Use=Pour Salts into hot bath or hot water and let them dissolve"""
113,P,2031,"Dead Sea Pure Bath Salt","Chatto's Oassis","These unique Dead Sea bath salts have a high percentage of magnesium and potassium a very effective combination to ameliorate stress and anxiety.  The high mineral content naturally fights fatigue, muscle spasms and boosts alertness.",0.00,0.00,0.00,18.99,0.0000,N,"Sea Salt",12.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,17/10/2011,29/05/2017,"Category Name: Chatto Oassis™, Category Path: Chatto Oassis™|Category Name: Bath Salts, Category Path: Bath Salts|Category Name: Bath, Category Path: Bath","Product Image File: _Website__Dead_Sea_Bath_Salts__Final___54921.JPG, Product Image URL: http://www.chatto.com/product_images/u/676/_Website__Dead_Sea_Bath_Salts__Final___54921.JPG",,,,/dead-sea-pure-bath-salt/,,,New,"""For Best Use=Pour Salts into hot bath or hot water and let them dissolve"""
114,P,2022,"Double Action Makeup Remover w/ Aloe Vera ","Chatto Cosmetics","This innovative formula combines the effectiveness of an oil phase to dissolve stubborn mascara and long-wearing lipstick and a water phase to help float it away.  With Aloe Vera and Cucumber, it is very gentle and works for all skin types. Works quickly, without rubbing, leaving skin comfortable and makeup free.",0.00,0.00,0.00,10.50,0.0000,N,,4.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,18/10/2011,29/05/2017,"Category Name: Lips , Category Path: Lips |Category Name: Eyes, Category Path: Eyes|Category Name: Face, Category Path: Face|Category Name: MAKEUP, Category Path: MAKEUP|Category Name: makeup remover, Category Path: makeup remover","Product Image File: 21__22749.jpg, Product Image URL: http://www.chatto.com/product_images/y/292/21__22749.jpg",,,,/double-action-makeup-remover-w-aloe-vera/,,,New,
115,P,2021,"Hypoallergenic Body Sponge","Chatto's Oassis","This large hypoallergenic body sponge is effective at thoroughly cleansing dirt, debris and excess oil, leaving skin clean, smooth and revitalized. Use body sponge daily with one of Chatto's soaps or cleansers for maximum effect.",0.00,0.00,0.00,10.50,0.0000,N,,5.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,18/10/2011,29/05/2017,"Category Name: Chatto Oassis™, Category Path: Chatto Oassis™|Category Name: Scrubs, Category Path: Scrubs|Category Name: Bath Accessories, Category Path: Bath Accessories|Category Name: Bath, Category Path: Bath|Category Name: Bath Sponges, Category Path: Bath Sponges","Product Image File: _Website__Sponge__FINAL___63232.JPG, Product Image URL: http://www.chatto.com/product_images/e/594/_Website__Sponge__FINAL___63232.JPG",,,,/hypoallergenic-body-sponge/,,,New,
116,P,2024,"Expanding Reusable Facial Sponge","Chatto's Oassis","A gentle facial sponge that is great for normal to dry skin or normal to oily skin.  Use for daily cleansing, mild and deep exfoliation, cleansing and refreshing the skin.  This unique facial sponge expands when wet.",0.00,0.00,0.00,2.99,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,18/10/2011,29/05/2017,"Category Name: Chatto Oassis™, Category Path: Chatto Oassis™|Category Name: Bath Accessories, Category Path: Bath Accessories|Category Name: Bath, Category Path: Bath|Category Name: Bath Brushes, Category Path: Bath Brushes|Category Name: Bath Sponges, Category Path: Bath Sponges","Product Image File: _Website__Facial_Sponges__66487.jpg, Product Image URL: http://www.chatto.com/product_images/g/353/_Website__Facial_Sponges__66487.jpg",,,,/expanding-reusable-facial-sponge/,,,New,
117,P,0146,"Glycerin Complexion Soap Bar","Chatto's Oassis","An all-purpose moisturizing soap that gently removes unwanted dirt and excess oil from your skin. Hypoallergenic, with a mixture of Aloe Vera and moisturizing properties, make this product excellent for sensitive, dry-flaky skin, as well as skin prone to eruptions, blemishes, etc. ",0.00,0.00,0.00,3.99,0.0000,N,"Water, <a href=""http://www.chatto.com/glycerin/"">Glycerin</a>, Saponified Essential Oils, <a href=""http://www.chatto.com/vitamin-c/"">Vitamin C</a>, <a href=""http://www.chatto.com/vitamin-e/"">Vitamin E (Tocopherol)</a>",3.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,18/10/2011,29/05/2017,"Category Name: Facial Soaps, Category Path: Facial Soaps|Category Name: Chatto Oassis™, Category Path: Chatto Oassis™|Category Name: Dry-Skin, Category Path: Dry-Skin|Category Name: Sensitive, Category Path: Sensitive|Category Name: Acne-Prone, Category Path: Acne-Prone|Category Name: Acne | Pimples, Category Path: Acne | Pimples|Category Name: Soaps, Category Path: Soaps|Category Name: Skin Care, Category Path: Skin Care|Category Name: Bath, Category Path: Bath","Product Image File: _Website__glycerine_complexion_bars__32670.jpg, Product Image URL: http://www.chatto.com/product_images/a/583/_Website__glycerine_complexion_bars__32670.jpg",,,,/glycerin-complexion-soap-bar/,,,New,"""Uses=Use as a facial soap, hand soap, or to wash infants. Very gentle but very effective cleansing soap"""
118,P,2036,"Wooden Handle Bath Brush","Chatto's Oassis","Remove dead skin and unclog the pores all over your body with this gentle wooden bath brush.  Continuous use of the wooden bath brush improves blood circulation, thoroughly cleans, exfoliates and stimulates your skin.",0.00,0.00,0.00,9.99,0.0000,N,,9.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,18/10/2011,29/05/2017,"Category Name: Bath Accessories, Category Path: Bath Accessories|Category Name: Bath, Category Path: Bath|Category Name: Bath Brushes, Category Path: Bath Brushes","Product Image File: _Website__Wooden_Brush__61239.jpg, Product Image URL: http://www.chatto.com/product_images/p/546/_Website__Wooden_Brush__61239.jpg",,,,/wooden-handle-bath-brush/,,,New,
119,P,1082,"Natural Air Aroma Odor-Eliminating Spray","Chatto's Oassis","This natural air freshener uses pure essential oils instead of synthetic fragrances to eliminate bad odors and maintain a long-lasting refreshing aroma in the air.  A variety of essential oil combinations are present in the product.",0.00,0.00,0.00,12.99,0.0000,N,"Water, Custom Essential Oil Blend, Vitamin C",8.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,18/10/2011,29/05/2017,"Category Name: Chatto Oassis™, Category Path: Chatto Oassis™|Category Name: Essential Oils, Category Path: Essential Oils|Category Name: Bath Accessories, Category Path: Bath Accessories|Category Name: Bath, Category Path: Bath|Category Name: Air Fresheners, Category Path: Air Fresheners","Product Image File: _Website__Aroma_Air_Spray__38419.jpg, Product Image URL: http://www.chatto.com/product_images/n/182/_Website__Aroma_Air_Spray__38419.jpg",,,,/natural-air-aroma-odor-eliminating-spray/,,,New,"""For Best Use=Spray in the air or on furniture to eliminate odors naturally and keep a fresh scent lingering"""
120,P,1000,"Mediterranean Sea Bath Salts","Chatto's Oassis","Mediterranean Sea Bath Salts offer a very therapeutic soak, while naturally detoxifying the body of its impurities. Soaking in this salt helps balance moisture in the skin and body, cleans pores, soothes skin and relaxes muscles. Excellent for bath, as well as Potpourri and Aromatherapy.",0.00,0.00,0.00,14.50,0.0000,N,"Sea Salt, Essential Oils",15.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,18/10/2011,29/05/2017,"Category Name: Chatto Oassis™, Category Path: Chatto Oassis™|Category Name: Bath Salts, Category Path: Bath Salts|Category Name: Bath, Category Path: Bath","Product Image File: 36__97527.jpg, Product Image URL: http://www.chatto.com/product_images/i/945/36__97527.jpg",,,,/mediterranean-sea-bath-salts/,,,New,"""For Best Use=Can be used as bath salt, potpourri, or even aromatherapy. For Bath, pour salts into hot water and let them soak until completely dissolved for best results"""
121,P,1990,"Pink Ocean Bath Salts","Chatto's Oassis","Infused with a combination of essential oils, Pink Ocean Bath Salts emit an aroma that is therapeutic to your skin, body, and mind. Use in the bath to open the pores, remove dirt, excess oil and toxins from your body; experience the added benefits of reducing muscle tenderness, aches and tensions and promoting calm.",0.00,0.00,0.00,49.90,0.0000,N,,20.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,18/10/2011,29/05/2017,"Category Name: Chatto Oassis™, Category Path: Chatto Oassis™|Category Name: Bath Salts, Category Path: Bath Salts|Category Name: Bath, Category Path: Bath","Product Image File: _Website__Mediterranean_Sea_Salt__Final___16884.jpg, Product Image URL: http://www.chatto.com/product_images/e/610/_Website__Mediterranean_Sea_Salt__Final___16884.jpg",,,,/pink-ocean-bath-salts/,,,New,
122,P,1991,"Lavender-Infused Bath Salts","Chatto's Oassis","Infused with Lavender, these bath salts emit rich aromas for a therapeutic feel.  Use in the bath to open the pores, remove dirt, excess oil and toxins from the body; improve blood circulation, reduce tenderness, muscle aches and tensions and promote calm.  Normalization of skin is also a direct benefit. ",0.00,0.00,0.00,39.95,0.0000,N,"Sea Salt, <a href=""http://www.chatto.com/lavender/"">Lavender</a>",20.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,18/10/2011,29/05/2017,"Category Name: Chatto Oassis™, Category Path: Chatto Oassis™|Category Name: Bath Salts, Category Path: Bath Salts|Category Name: Bath, Category Path: Bath","Product Image File: _Website__Lavender_Bath_Salts__Final___65858.jpg, Product Image URL: http://www.chatto.com/product_images/q/257/_Website__Lavender_Bath_Salts__Final___65858.jpg",,,,/lavender-infused-bath-salts/,,,New,"""For Best Use=Pour Salts into hot bath or hot water and let them dissolve"""
123,P,2029,"Body Treatment Contour Clay","Chatto's Oassis","Our rejuvenating body treatment clay rapidly improves the skin by cleaning the pores of the skin, removing toxins and sustaining healthy skin balance.  Using our body treatment clay enriches the skin with essential minerals to improve the overall appearance of your skin. Added benefits include improved circulation and relief of skin discomforts.  Excellent for all skin types.",0.00,0.00,0.00,85.00,0.0000,N,,32.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,18/10/2011,29/05/2017,"Category Name: Skin Treatment, Category Path: Skin Treatment|Category Name: Chatto Oassis™, Category Path: Chatto Oassis™|Category Name: Bath Salts, Category Path: Bath Salts|Category Name: Scrubs, Category Path: Scrubs|Category Name: Bath, Category Path: Bath","Product Image File: _Website__bath_products__28156.JPG, Product Image URL: http://www.chatto.com/product_images/h/756/_Website__bath_products__28156.JPG",,,,/body-treatment-contour-clay/,,,New,
124,P,1921,"Organic Custom Essential Oil Blend","Chatto's Oassis","This product is a customized mix of essential oils that are beneficial to hair, skin, body, and can be used for a variety of purposes. No matter the use, our essential oils blend provides exceptional aromatic, therapeutic benefits. This product is all-natural and contains NO synthetic fragrances.",0.00,0.00,0.00,39.50,0.0000,N,,6.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,18/10/2011,29/05/2017,"Category Name: Chatto Oassis™, Category Path: Chatto Oassis™|Category Name: Essential Oils, Category Path: Essential Oils|Category Name: Bath, Category Path: Bath","Product Image File: _Website__Essential_Oil_Blend__71287.jpg, Product Image URL: http://www.chatto.com/product_images/v/692/_Website__Essential_Oil_Blend__71287.jpg",,,,/organic-custom-essential-oil-blend/,,,New,
125,P,02029,"Organic Cocoa-Shea Locs Tightening Gel",Uni-Locs,"  Eliminates frizzes and creates a soft, natural texture Creates a unique hold that never flakes Restores hold while Vitamin B5 improves resistance and elasticity Prevents breakage while promoting strength and growth to your hair   All-natural Organic Cocoa-Shea Tightening Gel is specially formulated for beginners' twists, locs, junior and mature locs. Enriched with vitamins that help rebuild and strengthen the hair, Organic Cocoa-Shea Tightening Gel is created for all types of locs, dreads and twists. The natural ingredients deeply penetrate, moisturize, repair, support and protect the hair shaft. ""It is not the locs in your head, but the love in your heart that makes your locs.""  Chatto offers one of the best all-natural tightening gels that works to eliminate breakage and brittleness. This all-natural dreadlocks gel keeps loc styles in place and looking better longer.  No flaking; reduces itching.",0.00,0.00,0.00,48.50,0.0000,N,"Cocoa, <a href=""http://www.chatto.com/aloe-vera/"">Aloe Vera</a>, <a href=""http://www.chatto.com/horsetail/"">Horsetail</a>, <a href=""http://www.chatto.com/lanolin/"">Lanolin</a>, <a href=""http://www.chatto.com/jojoba-oil/"">Jojoba Oil</a>, <a href=""http://www.chatto.com/shea-butter/"">Shea Butter</a>, <a href=""http://www.chatto.com/vitamin-e/"">Vitamin E (Tocopherol)</a>",4.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,27/10/2011,29/05/2017,"Category Name: Tight, Category Path: Tight|Category Name: Hair Care, Category Path: Hair Care|Category Name: Gels, Category Path: Gels|Category Name: Styling Aids, Category Path: Styling Aids|Category Name: Men, Category Path: Men|Category Name: Uni-Locs™, Category Path: Uni-Locs™|Category Name: Fly-Away Hair, Category Path: Fly-Away Hair|Category Name: Sensitive Scalp, Category Path: Sensitive Scalp|Category Name: Locs + Twists, Category Path: Locs + Twists|Category Name: Men's Hair Care, Category Path: Men's Hair Care|Category Name: Styling Products, Category Path: Styling Products","Product Image File: Tightening_Gel__Website___94966.jpg, Product Image URL: http://www.chatto.com/product_images/d/651/Tightening_Gel__Website___94966.jpg",,,,/organic-cocoa-shea-locs-tightening-gel/,,,New,"""Application=Take needed amount and twist or loc the hair with the Organic Cocoa-Shea Tightening Gel"""
126,P,01252011B,"6-Plus Hair Loss Recovery Maintenance Kit #2","6-Plus Growth","Hair Kit includes:  A.) 6-Plus Growth Repair Moisture Mist Nourishes your scalp, moisturizes the hair, stimulates the hair follicles and grows the hair. Developed with Omega-3, Castor Oil, Flax Seed Oil and Vitamins to fight hair loss, balding, thinning shedding and breakage. Excellent moisturizer to restore fragile damaged hair, improve resistance, elasticity, and protect the hair on a daily basis.              6 fl. oz.       B.) 6-Plus Growth Volumizing Shampoo 6-Plus Growth Volumizing Shampoo has a special blend of botanical ingredients and amino acids guaranteed to help your hair grow faster, look healthier and help prevent damage by sealing the cuticle of the hair. The Volumizing Shampoo adds flexibility and elasticity from the inside of the hair out. 8 fl. oz.        C.) 6-Plus Damage Intensive Repair Treatment Conditioner  Breakthrough product that stimulates the hair follicles, fortifies the hair shaft, adds volume, and works as an antioxidant, protecting the hair from environmental damage. The ingredients in the 6-Plus Intensive Repair Treatment Conditioner keep the scalp clean and promote hair growth.    6 fl. oz.        D.) Shea Butter Intensive Treatment Oil for Thinning Hair Based on the understanding that beautiful hair grows from a healthy scalp, this oil brings elasticity, fullness, and strength to your hair. Chatto's 100% Shea Butter Intensive Treatment for Thinning Hair is rich in vitamins is light and easily absorbed while leaving hair with an incredible shine.       2 fl. oz.   E.) 6-Plus Growth Creme Formula 2 Hair is made up of 88% Protein, chains of amino acids.  That is exactly why Chatto's 6-Plus Growth Hair Creme-Formula 2 was specially formulated; to provide the essential nutrients that your hair needs.        2 fl. oz. F.) Mom and Daughters Hair Softener  100% all-natural hair softener is specifically designed to add softness and prevent split ends, shedding, and thinning of all types and textures of hairs; appropriate for women and men.       2 oz.          Nothing comes close to the ancient healing properties of Chatto's unsurpassed products.",0.00,0.00,0.00,155.00,0.0000,N,,31.0000,0.0000,0.0000,0.0000,Y,Y,"Usually Ships in Less Than 24 Hours",N,0,0,25/11/2011,27/05/2017,"Category Name: Hair Care, Category Path: Hair Care|Category Name: Hair Treatments, Category Path: Hair Treatments|Category Name: Hair Growth, Category Path: Hair Growth|Category Name: Styling Aids, Category Path: Styling Aids|Category Name: Men, Category Path: Men|Category Name: Hair Loss | Damage, Category Path: Hair Loss | Damage|Category Name: Thinning Hair, Category Path: Thinning Hair|Category Name: Alopecia, Category Path: Alopecia|Category Name: Men's Hair Care, Category Path: Men's Hair Care|Category Name: Styling Products, Category Path: Styling Products|Category Name: Hair Care Kits, Category Path: Hair Care Kits","Product Image File: Maintenance_Kit_#2__29975.JPG, Product Image URL: http://www.chatto.com/product_images/s/978/Maintenance_Kit_#2__29975.JPG",,,,/6-plus-hair-loss-recovery-maintenance-kit-2/,,,New,
